DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,avg_arrival_time,std_arrival_time,avg_work_hours,absence_rate,Attrition
21,4,1,25000,1.0,16,2,6.0,3.0,5,0.0,4.0,2.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.9875,0.2690348906620459,6.343983918128655,0.12643678160919536,0
2,2,1,11020,6.0,19,0,4.0,3.0,2,2.0,2.0,4.0,4.0,1.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10.002527322404372,0.27563243431794515,6.520177595628415,0.06513409961685823,0
22,3,1,104530,2.0,11,1,10.0,2.0,3,0.0,2.0,1.0,4.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.990283400809716,0.273221539582314,10.911756729846998,0.05363984674329503,0
13,4,2,22880,5.0,16,1,8.0,4.0,2,2.0,2.0,2.0,4.0,3.0,2,3,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.996680497925311,0.28065820420161774,7.9979126325495615,0.07662835249042144,0
14,3,2,39290,0.0,24,0,6.0,4.5,5,0.0,3.0,1.0,1.0,3.0,2,4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,9.999089635854341,0.2537027478954322,7.627617880485528,0.08812260536398464,0
11,3,1,23110,1.0,11,1,5.0,2.0,5,0.0,3.0,3.0,1.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.997210884353741,0.28678811995313713,10.406759637188207,0.06130268199233713,0
9,2,1,31400,1.0,13,1,17.0,2.0,17,5.0,14.5,4.0,3.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.982072829131651,0.27224871133670886,8.78671918767507,0.08812260536398464,0
8,2,1,36900,1.0,13,1,10.0,2.0,10,7.0,8.0,4.0,2.0,2.0,4,3,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.998148148148148,0.2781200829364875,9.962005029721078,0.06896551724137934,1
21,3,1,44500,0.0,13,0,4.0,3.0,3,0.0,2.0,4.0,4.0,3.0,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.969138418079096,0.2672728246417921,7.890476694915254,0.09578544061302685,0
5,3,4,27560,1.0,12,2,5.0,2.0,5,0.0,3.0,3.0,1.0,4.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,10.008114035087718,0.3103124675072151,7.8078167641325535,0.12643678160919536,0
9,3,2,165835,2.0,18,1,7.0,4.5,4,0.0,2.0,3.0,1.0,3.0,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,9.999137931034484,0.27086206265726215,7.488967911877395,0.11111111111111116,0
2,5,2,165835,0.0,22,1,6.0,3.0,5,3.0,4.0,1.0,4.0,2.0,3,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.99141193595342,0.288420102607121,7.586379184861717,0.12260536398467436,0
12,5,1,95470,1.0,13,1,10.0,3.0,10,5.0,3.0,2.0,2.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.005122950819672,0.2551704620484162,6.822150500910746,0.06513409961685823,0
22,2,1,137340,0.0,13,0,3.0,3.0,2,1.0,2.0,2.0,2.0,3.0,4,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,9.984243697478991,0.2770065734247873,7.0055765639589165,0.08812260536398464,0
18,1,2,165835,2.0,23,1,17.0,4.5,5,1.0,3.0,3.0,4.0,2.0,3,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10.009461426491994,0.29279897349683853,9.61358806404658,0.12260536398467436,0
16,3,3,22790,3.0,12,1,8.0,3.0,6,0.0,2.0,4.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.980114449213163,0.2830845531631034,10.097124463519314,0.10727969348659006,0
3,3,3,59160,6.0,12,0,5.0,2.0,3,0.0,2.0,2.0,3.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.948510638297872,0.28359532759569767,9.3763463356974,0.09961685823754785,1
9,3,1,20890,5.0,16,0,28.0,2.0,2,2.0,2.0,1.0,4.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.989295977011496,0.28903586982967977,6.390003591954023,0.11111111111111116,0
1,3,3,165835,3.0,12,1,16.0,3.0,13,4.0,8.0,4.0,2.0,3.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.994985875706215,0.2909502647141676,7.074260828625235,0.09578544061302685,0
13,4,3,35640,5.0,11,0,10.0,1.0,5,0.0,0.0,3.0,4.0,3.0,1,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,10.027023319615912,0.26457766631157914,7.370625285779607,0.06896551724137934,0
1,1,1,44250,6.0,22,1,28.5,2.0,12,3.0,8.0,4.0,4.0,3.0,4,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.013319386331938,0.29932689784712835,6.700677591817759,0.08429118773946365,0
1,3,1,52650,4.0,11,1,12.0,4.0,5,2.0,2.0,4.0,4.0,2.0,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.024090247452694,0.25808695968461187,7.623434012615236,0.12260536398467436,0
15,4,3,65530,0.0,15,0,8.0,2.0,7,7.0,7.0,3.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,10.024412171507606,0.2725139102112854,10.684698017519594,0.07662835249042144,0
1,5,2,62610,1.0,12,0,10.0,1.0,10,0.0,9.0,1.0,2.0,3.0,3,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.999654218533886,0.26370511788027584,8.35173582295989,0.07662835249042144,0
17,3,1,42980,1.0,20,1,28.5,4.5,18,7.5,7.0,1.0,1.0,3.0,3,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.017916666666668,0.2697706595241982,6.6320497685185185,0.08045977011494254,0
1,3,3,68040,8.0,14,1,13.0,3.0,5,0.0,4.0,4.0,4.0,3.0,2,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,10.028282828282828,0.2948445670080903,6.913459595959596,0.11494252873563215,0
7,3,2,38150,3.0,11,1,7.0,3.0,4,0.0,3.0,4.0,2.0,4.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,9.994677871148458,0.27090022671124614,9.403011204481793,0.08812260536398464,0
9,1,1,27410,1.0,15,1,1.0,4.5,1,0.0,1.0,1.0,4.0,1.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.981775067750679,0.27831459384041163,10.006964769647695,0.05747126436781613,1
5,4,4,66730,6.0,12,1,8.0,2.0,4,0.0,3.0,1.0,4.0,3.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.981473829201104,0.2663898710482046,6.388003902662994,0.07279693486590033,0
26,2,2,76390,1.0,14,0,8.0,4.5,8,7.0,1.0,2.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.998398835516738,0.2766847349814178,9.783470402717128,0.12260536398467436,0
24,5,1,23280,1.0,11,2,4.0,3.0,4,0.0,2.0,1.0,4.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9.999710144927537,0.2511640305673326,6.395218599033816,0.11877394636015326,0
9,2,1,21530,8.5,11,0,3.0,3.0,1,0.0,0.0,4.0,4.0,2.0,3,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,9.970370370370372,0.29094854530430725,10.47176268861454,0.06896551724137934,1
7,4,2,48760,4.0,16,2,4.0,4.0,1,0.0,0.0,1.0,2.0,4.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.991235632183908,0.2783166018499497,6.597585009578544,0.11111111111111116,0
11,3,2,93960,1.0,12,0,2.0,4.5,2,0.0,2.0,3.0,3.0,2.0,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.973748211731044,0.27443545243910633,7.086974248927039,0.10727969348659006,1
1,3,2,104000,1.0,13,1,1.0,2.0,1,0.0,0.0,4.0,4.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.994951590594743,0.28218084226140755,7.891711618257261,0.07662835249042144,1
26,4,1,84740,0.0,14,0,17.0,3.0,16,4.0,11.0,3.0,4.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99365721997301,0.2778568181327305,10.330182186234817,0.05363984674329503,0
2,3,2,99810,1.0,21,1,3.0,3.0,3,1.0,2.0,4.0,4.0,2.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.982853223593965,0.2808324205499497,8.500371513488798,0.06896551724137934,0
15,4,1,124900,0.0,13,0,4.0,3.0,3,0.0,2.0,2.0,3.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.972943722943723,0.2742495992938595,9.801010101010101,0.11494252873563215,1
23,3,2,26570,4.0,11,0,10.0,3.0,7,1.0,0.0,2.0,4.0,2.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.985826210826211,0.27724409501016944,10.40173314339981,0.10344827586206895,1
10,3,3,135910,5.0,20,1,6.0,2.0,2,2.0,2.0,3.0,3.0,3.0,3,4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.989873417721519,0.27590056772092947,7.703818565400844,0.09195402298850575,0
10,4,4,66960,7.0,11,0,8.0,3.0,2,2.0,2.0,4.0,1.0,1.0,3,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.977920227920228,0.2829213453386067,10.708079297245963,0.10344827586206895,1
1,3,1,20580,1.0,14,1,1.0,4.5,1,0.0,0.0,2.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.991347517730496,0.26146244736842805,7.710114657210402,0.09961685823754785,0
12,2,2,88650,1.0,11,1,1.0,0.5,1,1.0,0.0,2.0,2.0,3.0,3,3,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.991292517006803,0.28049674282460807,7.6936575963718825,0.06130268199233713,0
11,1,2,59400,7.0,16,0,10.0,2.0,5,0.0,3.0,3.0,3.0,3.0,2,3,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,10.02802359882006,0.2863845768549238,6.924135939036381,0.13409961685823757,0
2,3,1,59140,3.0,16,1,6.0,4.0,3,0.0,2.0,3.0,1.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.010381355932203,0.27468321844855303,10.556096986817327,0.09578544061302685,0
2,4,1,26220,2.0,23,0,24.0,3.0,6,0.0,4.0,3.0,2.0,3.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.996624472573838,0.27150943094756536,8.330816924519457,0.09195402298850575,0
1,3,1,121850,3.0,14,0,13.0,2.0,7,5.0,2.0,2.0,3.0,4.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,9.994674965421854,0.292570817519754,6.079077916090364,0.07662835249042144,0
2,1,3,106090,1.0,22,0,10.0,3.0,10,0.0,7.0,4.0,4.0,1.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.026429567642957,0.30385016077860044,10.389594374709437,0.08429118773946365,0
25,2,2,43450,4.0,15,0,28.5,3.0,18,1.0,7.0,1.0,2.0,2.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.954889807162536,0.2607180774027955,7.004710743801653,0.07279693486590033,0
1,4,1,21770,4.0,18,0,13.0,4.0,0,0.0,0.0,4.0,3.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.987254901960785,0.2740384534902731,6.721184640522876,0.08812260536398464,0
1,2,2,27930,1.0,16,0,9.0,4.0,9,0.0,0.0,4.0,3.0,2.0,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.011230329041489,0.2790180387945124,7.059256080114449,0.10727969348659006,0
2,4,1,79180,2.0,12,2,8.0,3.0,6,0.0,1.0,2.0,4.0,3.0,2,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.994565217391305,0.2756152824821687,6.510334541062802,0.11877394636015326,0
6,3,2,87890,1.0,11,3,15.0,4.0,15,5.0,11.0,4.0,1.0,3.0,3,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,9.986940836940835,0.26288803270699135,7.084607984607985,0.11494252873563215,0
18,3,1,23890,6.0,12,1,5.0,4.0,3,0.0,2.0,3.0,2.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.989917695473252,0.27138574532643456,7.0712334247828075,0.06896551724137934,0
1,2,1,32120,1.0,15,1,1.0,3.0,1,0.0,0.0,3.0,2.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.986099585062242,0.2779333474001444,8.867931074227755,0.07662835249042144,1
1,4,2,165835,2.0,14,1,11.0,3.0,1,0.0,0.0,1.0,2.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.971428571428572,0.2833272438756167,6.112561327561328,0.11494252873563215,0
11,3,2,22670,1.0,19,3,7.0,2.0,7,0.0,7.0,3.0,1.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9.992925170068027,0.28455989142749294,7.581857142857143,0.06130268199233713,0
1,4,1,165835,2.0,13,0,20.0,4.5,18,2.0,14.5,4.0,1.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.003030303030302,0.27342743716252893,10.652649219467401,0.07279693486590033,0
9,3,2,24360,4.0,13,0,16.0,3.0,11,3.0,9.0,3.0,3.0,3.0,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.992975206611572,0.2536070086327325,7.097545913682278,0.07279693486590033,0
15,3,2,160640,1.0,15,1,1.0,3.0,1,0.0,0.0,4.0,2.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.967008196721311,0.2732865260304034,10.619414845173042,0.06513409961685823,1
29,3,3,27070,1.0,11,0,1.0,2.0,1,0.0,0.0,1.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.95632911392405,0.27564729244355374,6.091235349273324,0.09195402298850575,1
1,4,4,165835,0.0,12,0,10.0,1.0,9,7.5,5.0,4.0,4.0,1.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9.993932748538013,0.25766465276409617,8.301600877192984,0.12643678160919536,0
1,3,1,39310,8.0,19,0,3.0,2.0,1,0.0,0.0,4.0,2.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.949097222222223,0.28265834734156725,8.097030092592593,0.08045977011494254,0
24,3,4,37300,1.0,25,1,8.0,4.0,8,6.0,3.0,3.0,1.0,4.0,3,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.983541666666667,0.25350394886875105,7.91362037037037,0.08045977011494254,0
10,3,3,22320,1.0,12,1,16.0,2.0,16,3.0,7.0,3.0,4.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.953909465020576,0.2840931911618035,9.800581847279378,0.06896551724137934,1
1,4,4,44650,0.0,13,0,6.0,3.0,5,1.0,4.0,2.0,4.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.007300275482095,0.2711916615573162,6.017222222222222,0.07279693486590033,0
10,4,3,30720,5.0,14,0,17.0,3.0,14,7.5,7.0,1.0,3.0,1.0,2,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,9.997496423462088,0.2748295851489947,6.330157367668098,0.10727969348659006,1
8,1,2,33190,1.0,12,1,9.0,3.0,9,0.0,8.0,3.0,2.0,2.0,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.998005698005699,0.2706573921147429,6.322636514719847,0.10344827586206895,0
29,1,1,165835,1.0,12,0,3.0,4.5,3,0.0,2.0,3.0,4.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.987722908093279,0.27987096928780214,7.602417695473251,0.06896551724137934,0
1,3,3,136750,1.0,15,3,5.0,4.5,5,1.0,0.0,3.0,3.0,3.0,2,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.986681222707423,0.28224930186481756,6.378281174187288,0.12260536398467436,0
5,4,1,29110,2.0,17,2,26.0,3.0,9,7.0,8.0,4.0,4.0,2.0,3,3,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9.960545722713865,0.28016863902871736,6.978609882005899,0.13409961685823757,0
9,2,4,59570,4.0,14,1,7.0,2.0,1,0.0,0.0,4.0,3.0,3.0,1,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,9.969420289855073,0.2721723349044658,7.469917874396136,0.11877394636015326,1
9,3,1,39200,6.0,16,1,22.0,3.0,17,7.5,2.0,3.0,3.0,4.0,3,3,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,9.972408963585435,0.28605613996614315,6.521732026143791,0.08812260536398464,0
3,4,1,64340,5.0,14,1,10.0,3.0,8,7.0,7.0,3.0,3.0,4.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.967821067821067,0.2642208758325403,8.00522126022126,0.11494252873563215,0
4,3,2,100480,1.0,23,1,6.0,2.0,5,1.0,3.0,3.0,4.0,3.0,3,4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,10.027825464949927,0.2805252019809313,8.0829113018598,0.10727969348659006,0
1,2,2,109380,6.0,14,2,12.0,2.0,10,0.0,8.0,4.0,4.0,3.0,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,10.007243319268635,0.26439319603188793,7.335469995311768,0.09195402298850575,0
1,1,2,23400,0.0,11,1,9.0,2.0,8,0.0,7.0,3.0,3.0,3.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.977898550724637,0.2684315312970776,6.500826086956522,0.11877394636015326,0
2,4,1,65450,4.0,15,0,22.0,2.0,1,0.0,0.0,2.0,2.0,2.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,10.002222222222223,0.30105141442926675,9.510643518518519,0.08045977011494254,1
7,4,3,69310,1.0,11,0,20.0,3.0,18,2.0,7.0,3.0,3.0,4.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.011904761904761,0.29946825978000535,10.079049886621315,0.06130268199233713,0
28,1,2,48980,4.0,13,1,12.0,3.0,7,0.0,7.0,1.0,4.0,3.0,3,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9.983991228070176,0.2660203362639296,6.825506822612086,0.12643678160919536,0
28,4,2,25930,0.0,21,0,4.0,2.0,3,1.0,2.0,3.0,1.0,3.0,3,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.011428571428572,0.26161279943955545,8.19732426303855,0.06130268199233713,1
15,3,4,165835,1.0,19,2,10.0,4.0,10,6.0,0.0,4.0,3.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,9.9758226037196,0.27072540378949417,7.882856461611826,0.10727969348659006,0
3,5,1,27230,6.0,11,1,3.0,2.0,0,0.0,0.0,4.0,1.0,3.0,2,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.997489539748955,0.2808520811092904,10.325031380753138,0.08429118773946365,1
2,2,2,34790,3.0,12,0,5.0,3.0,3,0.0,2.0,2.0,4.0,3.0,3,3,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,10.009461426491994,0.2738884163519815,7.481684861717613,0.12260536398467436,0
26,1,3,27940,3.0,19,1,8.0,2.0,5,0.0,2.0,4.0,4.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.983060109289617,0.29065999984927304,7.010718351548269,0.06513409961685823,0
10,1,1,52490,8.5,21,2,28.5,2.0,5,1.0,3.0,4.0,4.0,2.0,2,4,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,9.975864453665285,0.3008275654643873,7.3875034578146614,0.07662835249042144,0
1,3,2,21760,1.0,14,1,6.0,2.0,6,1.0,2.0,3.0,2.0,3.0,2,3,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,9.999226441631505,0.2584551595635766,8.979737458977965,0.09195402298850575,0
11,3,1,165835,2.0,15,1,21.0,2.0,18,0.0,11.0,1.0,3.0,4.0,3,3,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,10.007064471879287,0.30036964823075396,7.864643347050754,0.06896551724137934,0
20,4,2,34850,8.5,17,2,4.0,2.0,2,2.0,2.0,3.0,2.0,3.0,3,3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9.99554183813443,0.27921495032623167,7.098894604481024,0.06896551724137934,0
2,3,1,66440,1.0,12,0,9.0,3.0,9,0.0,8.0,4.0,1.0,3.0,4,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,10.017768595041323,0.2989472502753035,8.706717171717171,0.07279693486590033,0
18,4,2,55820,1.0,16,0,9.0,3.0,9,0.0,7.0,4.0,4.0,3.0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.988589211618256,0.2716846304452334,8.010337713231904,0.07662835249042144,0
2,3,2,40000,4.0,12,0,7.0,4.5,5,0.0,1.0,1.0,3.0,3.0,2,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,10.005128205128205,0.2915063858678299,10.491258309591643,0.10344827586206895,1
1,3,2,134960,3.0,18,1,22.0,3.0,12,1.0,5.0,4.0,3.0,3.0,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.984620886981402,0.2973232463796195,9.487657367668097,0.10727969348659006,0
13,3,1,32100,0.0,17,2,3.0,4.5,2,0.0,2.0,3.0,3.0,2.0,2,3,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,9.97868383404864,0.2718666559753398,7.685276585598475,0.10727969348659006,0
28,3,3,165835,6.0,11,3,13.0,2.0,8,0.0,7.0,4.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,10.020316804407713,0.2925448990100804,6.9213774104683194,0.07279693486590033,0
28,3,1,118490,1.0,16,1,5.0,3.0,4,3.0,2.0,4.0,3.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,9.997691197691198,0.27047008438156483,6.585990860990861,0.11494252873563215,0
24,3,3,20700,1.0,13,3,5.0,1.0,4,0.0,2.0,3.0,2.0,1.0,2,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,9.962133891213389,0.2504741586005858,9.321214551371455,0.08429118773946365,1
5,2,2,65020,1.0,12,0,4.0,3.0,4,0.0,3.0,3.0,1.0,3.0,3,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.945297372060857,0.27060206638351436,6.309143614568925,0.07662835249042144,0
5,4,2,32300,1.0,12,1,0.0,3.0,0,0.0,0.0,2.0,4.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,9.962869198312235,0.28672302732836674,6.325607126113455,0.09195402298850575,0
23,3,1,136030,8.0,13,1,22.0,2.0,10,0.0,8.0,3.0,3.0,3.0,3,3,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,10.002643171806167,0.2925036258355868,6.599765051395008,0.13026819923371646,0
6,4,1,119960,1.0,19,2,16.0,3.0,16,7.5,1.0,3.0,3.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.984199134199134,0.28117115453789815,9.599074074074073,0.11494252873563215,0
4,3,5,56050,0.0,12,1,9.0,0.5,8,1.0,7.0,2.0,1.0,2.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.00882768361582,0.2569478803312366,10.12023422787194,0.09578544061302685,0
2,2,2,63970,1.0,17,1,1.0,3.0,1,0.0,0.0,4.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.000933908045978,0.26728434855387867,8.318101053639847,0.11111111111111116,1
8,4,1,165835,0.0,11,0,4.0,3.0,3,1.0,2.0,2.0,2.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.00327868852459,0.28426289332347343,7.5866985428051,0.06513409961685823,1
1,3,2,165835,1.0,20,0,8.0,2.0,8,1.0,3.0,4.0,4.0,3.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.990220385674931,0.27956916585102987,7.900064279155188,0.07279693486590033,0
8,3,2,49070,1.0,21,1,4.0,2.0,4,1.0,1.0,2.0,1.0,2.0,3,4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,9.988498622589532,0.28553524875752,7.311087006427916,0.07279693486590033,0
2,4,2,45540,2.0,11,2,19.0,3.0,2,2.0,2.0,1.0,3.0,3.0,3,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.97997256515775,0.28923349380145746,8.020512117055327,0.06896551724137934,0
3,3,1,54150,7.0,11,1,27.0,1.0,15,4.0,8.0,3.0,3.0,3.0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,10.023893805309735,0.2805451140516358,6.495245821042281,0.13409961685823757,0
2,3,2,47410,6.0,16,0,8.0,3.0,2,2.0,1.0,4.0,3.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.004609929078015,0.28816275703995253,6.910598108747045,0.09961685823754785,0
2,3,3,21150,1.0,18,0,21.0,3.0,18,7.5,8.0,4.0,4.0,3.0,4,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,9.96783114992722,0.26730753149480724,7.142438136826783,0.12260536398467436,0
3,3,2,31610,0.0,13,2,4.0,0.5,3,2.0,2.0,1.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.95840643274854,0.2762215241679228,7.3073318713450295,0.12643678160919536,0
24,3,5,57450,1.0,17,3,3.0,4.0,3,1.0,2.0,2.0,4.0,2.0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,10.021548117154811,0.28124435445718793,6.875793816829382,0.08429118773946365,0
